fact_id,date_id,state_id,program_id,program_coverage_pct,people_screened,beneficiaries_reached,maternal_health_beneficiaries,child_immunization_count,children_population,adults_population,elderly_population,high_risk_individuals,chronic_disease_patients,health_vulnerability_index,socioeconomic_score
4472,24,10,2,82.0,110022,65854,21722,6413785,9679105,24027060,4040049,16290,3886,53.5,27.7
4473,24,10,3,92.1,72188,50882,16333,6161535,9679105,24027060,4040049,3081,1674,16.3,91.3
4474,24,10,4,35.8,102585,73953,22695,6576902,9679105,24027060,4040049,18358,4503,73.1,41.9
4475,24,10,5,94.6,108432,61144,12813,7658344,9679105,24027060,4040049,13822,2412,58.7,31.9
4476,24,10,6,84.0,76792,63062,11267,8150890,9679105,24027060,4040049,7391,6265,50.7,60.7
4477,24,11,1,93.7,56375,25431,6883,15178465,18974705,40244547,6775051,1846,4009,33.4,16.3
4478,24,11,2,74.9,97754,67325,19726,11521399,18974705,40244547,6775051,14777,11414,38.0,88.4
4479,24,11,3,39.4,57072,43436,6950,12723311,18974705,40244547,6775051,9883,4811,48.8,78.8
4480,24,11,4,73.9,49289,31528,6944,13171320,18974705,40244547,6775051,3924,4493,60.9,58.6
4481,24,11,5,69.9,152681,77464,26176,18548783,18974705,40244547,6775051,14144,6855,52.4,66.3
4482,24,11,6,85.4,154415,75688,23912,14666445,18974705,40244547,6775051,8720,8718,59.5,55.2
4483,24,12,1,84.6,96676,44142,12022,9087308,10279657,21617883,3239842,9580,6368,65.9,49.6
4484,24,12,2,86.0,59781,39838,6707,7405093,10279657,21617883,3239842,4354,5482,68.5,64.9
4485,24,12,3,71.0,41352,26960,3506,7907308,10279657,21617883,3239842,4832,3749,32.4,27.9
4486,24,12,4,56.6,52333,43062,9806,9864007,10279657,21617883,3239842,2557,1737,33.5,10.0
4487,24,12,5,57.2,54168,34852,4737,9472823,10279657,21617883,3239842,4965,4063,44.0,54.5
4488,24,12,6,72.7,96067,53050,18134,8444599,10279657,21617883,3239842,4071,7938,40.8,26.0
4489,24,13,1,78.2,154469,119628,29273,15975303,22584282,48914651,8275358,29683,15786,40.7,58.2
4490,24,13,2,61.6,157131,118760,17069,17104999,22584282,48914651,8275358,21968,21064,40.5,50.5
4491,24,13,3,97.3,98576,73440,18533,14300438,22584282,48914651,8275358,9504,3305,82.4,41.1
4492,24,13,4,58.3,136381,55765,18297,15678855,22584282,48914651,8275358,9088,9228,60.0,63.9
4493,24,13,5,98.8,203410,110636,20990,20400330,22584282,48914651,8275358,5890,19647,40.0,56.8
4494,24,13,6,97.0,109400,76461,21961,13832126,22584282,48914651,8275358,6628,3263,50.4,66.8
4495,24,14,1,47.7,159116,123308,17319,19991415,31591586,68631722,15368230,13611,8710,62.5,52.4
4496,24,14,2,69.5,313640,256202,49402,25711948,31591586,68631722,15368230,62729,15816,44.7,39.4
4497,24,14,3,88.7,255733,130327,38326,28480750,31591586,68631722,15368230,9107,18050,62.5,100.0
4498,24,14,4,76.7,168174,118928,35045,22610544,31591586,68631722,15368230,6108,3897,74.8,88.7
4499,24,14,5,71.9,184858,92715,25772,22121292,31591586,68631722,15368230,6534,15317,57.2,81.4
4500,24,14,6,65.4,195283,175529,44475,28776403,31591586,68631722,15368230,13688,16385,58.9,70.0
4501,24,15,1,61.6,7858,5199,1126,670389,880160,1822977,400987,1096,615,51.6,56.4
4502,24,15,2,67.1,6905,5012,1531,578103,880160,1822977,400987,646,853,55.8,62.0
4503,24,15,3,98.6,5869,4966,584,639541,880160,1822977,400987,1158,238,24.4,65.8
4504,24,15,4,49.0,1858,1024,132,711473,880160,1822977,400987,236,176,49.8,19.4
4505,24,15,5,75.1,3813,3293,470,608399,880160,1822977,400987,504,496,49.5,68.5
4506,24,15,6,82.3,3769,2425,637,737956,880160,1822977,400987,485,243,37.6,53.6
4507,24,16,1,88.5,3061,2300,721,736686,892678,1928678,360272,560,95,73.7,62.2
4508,24,16,2,56.6,10003,8673,950,579994,892678,1928678,360272,1273,1323,49.3,56.8
4509,24,16,3,71.8,10122,4527,827,592555,892678,1928678,360272,835,246,48.6,28.8
4510,24,16,4,66.5,3720,1611,558,593008,892678,1928678,360272,143,211,57.1,59.4
4511,24,16,5,98.3,8765,7051,815,581225,892678,1928678,360272,410,388,64.9,63.7
4512,24,16,6,70.3,7958,6191,1367,593559,892678,1928678,360272,937,428,47.8,45.4
4513,24,17,1,73.3,1890,1115,343,265212,353051,673207,134315,221,76,49.4,37.0
4514,24,17,2,40.1,1543,703,140,284276,353051,673207,134315,103,84,40.3,49.8
4515,24,17,3,60.4,1961,1407,442,221048,353051,673207,134315,201,59,41.6,89.4
4516,24,17,4,42.7,1325,560,187,233779,353051,673207,134315,139,17,51.8,34.2
4517,24,17,5,84.0,3519,2537,531,289237,353051,673207,134315,317,308,37.2,41.5
4518,24,17,6,88.1,2375,2031,542,336719,353051,673207,134315,380,295,35.4,52.4
4519,24,18,1,89.4,1732,1289,216,372318,562073,1345838,209580,294,227,16.8,81.6
4520,24,18,2,64.9,6309,2655,492,375938,562073,1345838,209580,206,202,23.0,95.7
4521,24,18,3,90.8,3174,1671,242,465749,562073,1345838,209580,146,120,43.9,45.4
4522,24,18,4,39.1,2484,1860,368,522852,562073,1345838,209580,253,215,81.9,71.2
4523,24,18,5,77.5,1555,1071,221,509678,562073,1345838,209580,77,157,48.4,64.4
4524,24,18,6,45.3,1625,1226,398,457454,562073,1345838,209580,112,198,49.9,41.3
4525,24,19,1,79.6,69675,46125,5243,10460656,11363277,25610569,4005131,7220,3081,59.7,68.9
4526,24,19,2,81.9,44872,24526,6469,11041388,11363277,25610569,4005131,5835,2234,70.1,33.4
4527,24,19,3,69.8,95130,60210,7121,7930068,11363277,25610569,4005131,7174,5146,72.9,30.6
4528,24,19,4,82.1,77351,47757,10062,10091125,11363277,25610569,4005131,8406,7068,35.9,63.4
4529,24,19,5,74.2,92039,55208,12860,7175000,11363277,25610569,4005131,8288,2562,48.6,11.2
4530,24,19,6,96.9,112688,62512,10285,7557040,11363277,25610569,4005131,14485,3638,62.9,42.2
4531,24,20,1,81.6,86846,42281,12248,5986967,8423321,17359362,3318575,6850,6144,30.7,63.6
4532,24,20,2,75.7,37335,21208,6275,6475697,8423321,17359362,3318575,2068,1465,64.4,72.4
4533,24,20,3,64.7,88070,59137,18110,5847997,8423321,17359362,3318575,4162,7659,53.6,70.2
4534,24,20,4,35.8,90147,28870,15053,5540384,8423321,17359362,3318575,5278,3238,35.2,78.5
4535,24,20,5,45.4,51972,23697,3338,7045459,8423321,17359362,3318575,3958,1582,48.5,40.5
4536,24,20,6,52.1,27590,22842,6722,6483991,8423321,17359362,3318575,1615,2535,59.3,33.9
4537,24,21,1,37.7,206566,178234,50895,19995176,20973737,45766733,8913692,41415,6748,32.9,32.2
4538,24,21,2,95.9,167777,78362,22558,18648293,20973737,45766733,8913692,16514,2992,39.7,44.1
4539,24,21,3,60.7,146627,107877,34044,16921997,20973737,45766733,8913692,24512,10211,26.8,89.5
4540,24,21,4,51.7,60444,31045,9678,17451488,20973737,45766733,8913692,2859,2128,77.3,38.0
4541,24,21,5,81.2,89213,39984,9144,20105836,20973737,45766733,8913692,5915,4195,44.0,89.2
4542,24,21,6,38.4,94650,51687,7054,16916299,20973737,45766733,8913692,12838,2763,24.5,55.7
4543,24,22,1,57.0,1758,1561,189,153127,185432,399961,89935,185,243,25.0,39.3
4544,24,22,2,84.3,1716,1188,126,150535,185432,399961,89935,172,40,83.8,90.8
4545,24,22,3,62.7,1017,502,97,142794,185432,399961,89935,32,42,46.0,69.7
4546,24,22,4,93.3,823,431,45,173973,185432,399961,89935,59,72,44.5,48.5
4547,24,22,5,57.5,1646,1065,259,112548,185432,399961,89935,183,177,67.0,32.5
4548,24,22,6,68.9,693,450,139,171631,185432,399961,89935,29,73,48.5,53.9
4549,24,23,1,87.0,111530,58032,6574,20455072,21194483,43197623,9952338,3086,9971,69.6,55.5
4550,24,23,2,80.5,82990,59041,16938,20571023,21194483,43197623,9952338,4174,9652,62.7,20.9
4551,24,23,3,54.4,211004,167412,22142,16420338,21194483,43197623,9952338,17536,27062,47.8,44.9
4552,24,23,4,80.9,53533,33228,11269,16996002,21194483,43197623,9952338,2132,5088,16.5,63.2
4553,24,23,5,57.9,165978,128705,29693,18154041,21194483,43197623,9952338,26139,17230,66.8,77.1
4554,24,23,6,95.2,141632,126030,13083,16728413,21194483,43197623,9952338,20594,18046,30.5,81.2
4555,24,24,1,51.5,80037,39938,9638,8723508,9787578,24438165,3930084,8748,4034,73.9,57.9
4556,24,24,2,62.2,24605,12985,3094,7016850,9787578,24438165,3930084,2249,852,50.2,49.5
4557,24,24,3,77.5,110278,85202,14951,6566774,9787578,24438165,3930084,7929,14503,33.3,66.7
4558,24,24,4,63.5,57846,40288,4102,9169212,9787578,24438165,3930084,3465,2198,56.2,49.0
4559,24,24,5,72.0,52813,25759,7511,7923700,9787578,24438165,3930084,4503,1570,82.8,41.7
4560,24,24,6,57.9,112860,92983,17722,8599322,9787578,24438165,3930084,16424,11515,54.8,76.8
4561,24,25,1,52.3,7474,5415,1130,670929,1098821,2325561,564352,472,889,86.6,45.7
4562,24,25,2,43.0,5788,27048,1131,985727,1098821,2325561,564352,927,640,50.2,20.5
4563,24,25,3,61.2,10009,6332,1775,661809,1098821,2325561,564352,322,896,84.8,98.8
4564,24,25,4,79.5,8782,3734,802,773218,1098821,2325561,564352,463,361,39.4,49.0
4565,24,25,5,70.3,6639,5243,622,996679,1098821,2325561,564352,943,752,31.1,40.6
4566,24,25,6,95.7,4276,2961,751,956553,1098821,2325561,564352,494,234,52.9,83.6
4567,24,26,1,47.1,678660,410700,139542,56575182,67089532,139921470,29598344,33942,40545,32.5,70.9
4568,24,26,2,38.0,44152,146264,37697,64905843,67089532,139921470,29598344,22463,24390,53.7,64.7
4569,24,26,3,70.9,638730,335011,85255,62662869,67089532,139921470,29598344,69710,28976,53.3,33.8
4570,24,26,4,73.6,488606,361269,43230,45226017,67089532,139921470,29598344,38987,34296,40.0,40.3
4571,24,26,5,72.6,355833,193849,40547,53416370,67089532,139921470,29598344,19505,33316,49.4,49.1
4572,24,26,6,60.5,328446,178653,19415,59103335,67089532,139921470,29598344,35951,20019,32.4,62.4
4573,24,27,1,41.4,32271,15062,2668,4495628,5387871,12028499,2516529,1913,1598,48.3,73.0
4574,24,27,2,70.4,43131,32132,7119,5096480,5387871,12028499,2516529,1972,3067,57.8,62.5
4575,24,27,3,83.0,19943,17176,5306,4425112,5387871,12028499,2516529,3057,955,60.8,32.2
4576,24,27,4,95.5,55245,28055,7478,5210081,5387871,12028499,2516529,1902,3979,55.1,75.8
4577,24,27,5,52.0,36339,17666,6083,3268713,5387871,12028499,2516529,2781,2381,15.4,30.2
4578,24,27,6,90.3,31900,16315,3260,6613341,5387871,12028499,2516529,2950,1884,66.3,49.2
4579,24,28,1,40.0,214635,113076,18662,20509509,28021349,57279403,10070309,14285,16976,28.3,26.8
4580,24,28,2,80.0,157029,119565,40202,21915881,28021349,57279403,10070309,12109,7413,53.9,66.4
4581,24,28,3,93.2,205669,29511,16273,26249261,28021349,57279403,10070309,30620,14340,44.1,61.3
4582,24,28,4,94.0,246512,111511,20053,19113462,28021349,57279403,10070309,24269,10451,73.6,60.6
4583,24,28,5,72.2,256920,179748,52177,18701306,28021349,57279403,10070309,30595,18821,70.4,37.3
4584,24,28,6,46.1,265956,130551,20821,21672558,28021349,57279403,10070309,25958,19753,73.0,23.4
4585,24,29,1,71.1,88723,63661,17609,7326370,8513792,20324271,4483553,9701,9898,63.5,57.8
4586,24,29,2,64.4,44152,44727,13650,7116688,8513792,20324271,4483553,5807,6467,82.3,61.4
4587,24,29,3,49.1,67084,57631,12149,5483010,8513792,20324271,4483553,3736,5473,15.0,64.6
4588,24,29,4,86.1,35671,28792,3459,7218536,8513792,20324271,4483553,5976,3855,48.8,53.8
4589,24,29,5,81.2,36903,24432,6652,5710883,8513792,20324271,4483553,4107,4107,37.5,68.6
4590,24,29,6,86.1,24617,14223,3981,5775685,8513792,20324271,4483553,3144,2495,24.3,11.1
4591,24,30,1,91.1,36916,24383,6413,2572397,3284485,8262450,1593785,3526,4088,50.1,53.1
4592,24,30,2,88.9,29183,22515,7209,2563514,3284485,8262450,1593785,1459,2977,26.4,55.2
4593,24,30,3,93.9,21901,17360,5758,2812862,3284485,8262450,1593785,1492,918,48.2,70.0
4594,24,30,4,58.3,31493,13898,4320,3005550,3284485,8262450,1593785,2473,2018,49.9,52.7
4595,24,30,5,46.7,30809,26858,8173,6665596,3284485,8262450,1593785,3956,3362,31.6,30.1
4596,24,30,6,82.7,28234,21531,6123,2925998,3284485,8262450,1593785,3456,1496,60.0,57.3
4597,24,31,1,75.7,564,241,24,58497,81192,172164,29179,23,21,83.8,43.9
4598,24,31,2,95.9,449,263,88,69899,81192,172164,29179,23,47,27.5,80.2
4599,24,31,3,69.7,504,401,135,64905,81192,172164,29179,81,16,87.1,37.3
4600,24,31,4,81.2,409,362,77,69721,81192,172164,29179,85,13,24.4,55.3
4601,24,31,5,79.3,432,274,81,50099,81192,172164,29179,19,14,53.9,37.1
4602,24,31,6,69.1,486,335,104,6613341,81192,172164,29179,41,10,56.4,47.8
4603,24,32,1,36.9,3726,1689,396,6616824,387337,941404,161848,115,78,30.7,57.9
4604,24,32,2,93.5,816,617,194,259453,387337,941404,161848,73,33,36.1,60.1
4605,24,32,3,90.4,991,435,137,249807,387337,941404,161848,91,18,40.4,58.8
4606,24,32,4,72.9,1570,1045,136,334603,387337,941404,161848,98,108,27.1,50.9
4607,24,32,5,80.4,4184,2353,369,268011,387337,941404,161848,547,317,44.3,58.2
4608,24,32,6,92.1,1817,1090,215,237910,387337,941404,161848,149,122,50.9,92.6
4609,25,1,1,39.9,85310,61151,14525,12470977,14882287,30776176,6282094,11136,5057,50.8,38.1
4610,25,1,2,98.0,153131,108526,33084,13192466,14882287,30776176,6282094,12493,14834,50.2,34.0
4611,25,1,3,45.7,34283,16686,2342,11392747,14882287,30776176,6282094,2089,2214,78.2,29.7
4612,25,1,4,53.9,81993,44940,8291,11438485,14882287,30776176,6282094,8815,6872,67.6,0.0
4613,25,1,5,57.2,131158,116018,21890,6665596,14882287,30776176,6282094,10605,9192,51.4,45.9
4614,25,1,6,67.5,94201,59865,8162,13128679,14882287,30776176,6282094,11935,7753,62.3,43.3
4615,25,2,1,96.3,3460,2411,566,432271,468092,969276,155931,3581,125,47.1,100.0
4616,25,2,2,50.0,1773,1082,201,430060,468092,969276,155931,112,148,70.7,67.2
4617,25,2,3,44.6,2374,1298,224,362970,468092,969276,155931,205,171,86.8,23.2
4618,25,2,4,82.8,2111,1721,247,337081,468092,969276,155931,158,222,49.9,66.7
4619,25,2,5,83.2,1558,877,144,406930,468092,969276,155931,166,122,63.3,53.3
4620,25,2,6,60.8,2340,1570,256,291335,468092,969276,155931,152,264,52.7,74.9
4621,25,3,1,81.2,79387,46473,9967,8743522,9978213,20738077,4079337,9004,6533,44.8,16.4
4622,25,3,2,64.5,26256,16948,2226,7742025,9978213,20738077,4079337,865,1622,38.2,86.5
4623,25,3,3,92.9,95790,68902,10591,6678779,9978213,20738077,4079337,5787,2997,47.5,45.9
4624,25,3,4,65.0,47929,28779,5420,6208480,9978213,20738077,4079337,3403,3201,32.5,22.6
4625,25,3,5,51.7,61981,30551,5672,8806012,9978213,20738077,4079337,5437,4128,64.7,55.8
4626,25,3,6,83.6,44526,7414,1662,8071850,9978213,20738077,4079337,1001,451,22.9,74.3
4627,25,4,1,48.0,175197,77902,10096,26569707,33888873,72564095,14753540,11360,12090,64.8,24.4
4628,25,4,2,99.0,229495,180179,48250,6631720,33888873,72564095,14753540,43748,30069,42.8,37.5
4629,25,4,3,89.1,74363,36976,10826,20393496,33888873,72564095,14753540,7124,5311,74.8,34.4
4630,25,4,4,61.0,297062,263385,70575,27506352,33888873,72564095,14753540,23647,37518,84.7,70.9
4631,25,4,5,84.1,94113,61113,15933,32137322,33888873,72564095,14753540,13964,10653,31.9,18.1
4632,25,4,6,78.5,291877,195609,55029,29895803,33888873,72564095,14753540,47862,10270,41.3,64.9
4633,25,5,1,80.0,38450,16696,5524,5291748,7807686,17246906,2855736,2619,1015,45.2,36.1
4634,25,5,2,86.9,67038,35379,8533,6494421,7807686,17246906,2855736,6794,1465,63.3,65.9
4635,25,5,3,84.1,82612,72833,14285,7606428,7807686,17246906,2855736,10304,11070,39.6,62.4
4636,25,5,4,68.3,67139,28870,14468,6853264,7807686,17246906,2855736,4719,5550,54.1,25.7
4637,25,5,5,77.9,26146,19932,3225,6961473,7807686,17246906,2855736,3193,1415,38.9,40.2
4638,25,5,6,87.8,71515,47946,12691,7247639,7807686,17246906,2855736,6305,5107,0.0,73.0
4639,25,6,1,63.7,1272,642,155,358885,471618,932543,138915,40,76,61.2,45.3
4640,25,6,2,79.7,955,701,97,312617,471618,932543,138915,55,99,41.7,48.7
4641,25,6,3,66.8,2482,1242,430,438999,471618,932543,138915,67,167,43.8,60.0
4642,25,6,4,81.8,3960,2644,490,422950,471618,932543,138915,152,266,45.3,77.5
4643,25,6,5,81.9,3465,1417,167,384868,471618,932543,138915,350,87,34.1,46.0
4644,25,6,6,93.6,1570,1109,145,378270,471618,932543,138915,197,44,28.8,26.5
4645,25,7,1,86.5,78147,61046,13731,17293752,20059470,39726920,7298541,15001,9857,60.0,51.8
4646,25,7,2,87.6,44152,139187,28439,15028819,20059470,39726920,7298541,27339,11169,30.7,62.4
4647,25,7,3,77.9,192853,170990,28467,15372259,20059470,39726920,7298541,10707,9356,67.6,68.8
4648,25,7,4,70.2,94503,40068,10848,14525156,20059470,39726920,7298541,3510,6280,63.5,51.8
4649,25,7,5,70.6,47394,33534,4606,12692648,20059470,39726920,7298541,3159,5317,34.2,67.9
4650,25,7,6,72.8,133381,95862,31275,14066487,20059470,39726920,7298541,8637,8648,84.2,50.6
4651,25,8,1,86.5,46689,27599,5846,5742579,7323872,17419433,3830504,2868,843,59.2,67.6
4652,25,8,2,47.2,60906,42042,10486,7108199,7323872,17419433,3830504,10098,2543,65.8,53.5
4653,25,8,3,71.5,33806,28962,8971,7048027,7323872,17419433,3830504,5738,4166,23.0,70.9
4654,25,8,4,55.6,31657,27769,9151,4871096,7323872,17419433,3830504,5217,4948,53.8,56.0
4655,25,8,5,58.6,37871,23249,7365,6096322,7323872,17419433,3830504,4512,3828,42.3,40.9
4656,25,8,6,67.0,64861,57910,6877,5470202,7323872,17419433,3830504,4365,6479,61.8,87.8
4657,25,9,1,36.9,19771,12786,1937,1506410,1806766,4172727,765481,2140,2009,63.6,72.1
4658,25,9,2,40.3,18230,15251,2397,1362985,1806766,4172727,765481,2028,1336,51.5,72.3
4659,25,9,3,92.6,5650,4034,854,1290900,1806766,4172727,765481,282,523,54.9,44.0
4660,25,9,4,98.9,6337,3150,824,1136097,1806766,4172727,765481,605,379,53.4,68.0
4661,25,9,5,49.0,9688,4085,643,1706783,1806766,4172727,765481,996,353,57.1,60.2
4662,25,9,6,56.7,16339,13156,3186,1483351,1806766,4172727,765481,1483,1400,64.3,41.7
4663,25,10,1,58.8,32257,16498,3325,7625340,9705151,24039516,4093466,1210,2858,47.4,49.9
4664,25,10,2,91.1,81985,45005,9775,6631720,9705151,24039516,4093466,4724,1631,50.8,44.4
4665,25,10,3,52.3,109458,67957,11111,8365249,9705151,24039516,4093466,6338,5626,74.3,76.3
4666,25,10,4,68.1,43789,19548,4876,7381578,9705151,24039516,4093466,3421,1620,17.1,46.9
4667,25,10,5,51.5,58242,48470,16433,6315417,9705151,24039516,4093466,11681,6514,40.1,40.3
4668,25,10,6,72.6,76743,45412,12637,6134207,9705151,24039516,4093466,8981,2800,64.5,41.8
4669,25,11,1,83.0,164712,80271,24431,17858846,19638517,38042506,6642443,13773,13523,48.3,57.1
4670,25,11,2,71.7,100820,48913,14069,14535353,19638517,38042506,6642443,6268,6064,52.6,26.0
4671,25,11,3,54.0,76862,48706,5353,16098654,19638517,38042506,6642443,10748,4514,11.7,53.5
4672,25,11,4,72.3,95506,65930,21941,14922196,19638517,38042506,6642443,4253,8448,36.7,41.4
4673,25,11,5,83.9,155723,83858,21874,18543267,19638517,38042506,6642443,11177,8521,64.3,69.4
4674,25,11,6,42.4,183012,89127,29537,14240496,19638517,38042506,6642443,7919,6588,62.2,65.8
4675,25,12,1,62.4,36467,15927,5274,7256153,9874354,20902253,3668883,2302,1359,22.1,42.6
4676,25,12,2,39.8,62595,28943,7963,8178071,9874354,20902253,3668883,2540,1167,72.4,60.7
4677,25,12,3,57.3,19930,14305,2754,7240940,9874354,20902253,3668883,2311,452,59.1,36.8
4678,25,12,4,75.1,20963,15434,3105,6669771,9874354,20902253,3668883,973,2444,85.5,89.2
4679,25,12,5,36.1,72863,49496,13277,6321915,9874354,20902253,3668883,9331,2385,60.5,74.1
4680,25,12,6,80.9,63623,45333,4693,8644769,9874354,20902253,3668883,2575,5431,33.5,53.6
4681,25,13,1,56.0,130437,100476,27284,18144389,22301846,47811734,10678574,18193,16296,67.9,42.1
4682,25,13,2,79.8,67065,38755,4056,19818387,22301846,47811734,10678574,8216,5404,45.1,83.7
4683,25,13,3,71.3,207159,180906,27791,19574276,22301846,47811734,10678574,12046,13739,83.4,43.4
4684,25,13,4,41.4,79626,43136,5367,16414287,22301846,47811734,10678574,3439,4365,60.2,26.1
4685,25,13,5,81.3,53947,44081,5496,13930991,22301846,47811734,10678574,9426,6050,37.4,8.1
4686,25,13,6,70.7,139720,29102,31558,14466438,22301846,47811734,10678574,15091,7547,0.0,82.6
4687,25,14,1,49.0,214196,115977,36884,27265445,31115820,75745819,15813705,6411,14849,69.3,62.4
4688,25,14,2,48.3,180367,141626,43412,20087410,31115820,75745819,15813705,24911,13250,55.8,51.0
4689,25,14,3,43.1,253199,143785,41551,27189244,31115820,75745819,15813705,25053,10326,33.5,65.8
4690,25,14,4,63.1,142821,84767,19620,21545864,31115820,75745819,15813705,4833,3634,55.3,55.3
4691,25,14,5,70.5,356759,150111,26193,29208366,31115820,75745819,15813705,27375,5747,36.4,43.2
4692,25,14,6,92.3,178523,146167,22057,19940000,31115820,75745819,15813705,34251,23460,19.7,75.4
4693,25,15,1,93.2,8628,5064,566,529726,858597,1743987,265811,999,174,23.1,45.0
4694,25,15,2,80.6,9128,6077,842,661551,858597,1743987,265811,1246,671,32.5,72.9
4695,25,15,3,51.7,9254,6417,1664,833239,858597,1743987,265811,534,738,41.7,22.8
4696,25,15,4,82.9,8794,4954,700,702024,858597,1743987,265811,481,519,22.2,24.0
4697,25,15,5,78.9,5177,4217,1404,617071,858597,1743987,265811,893,475,67.3,88.3
4698,25,15,6,81.5,7874,5370,1613,694346,858597,1743987,265811,290,899,78.3,43.8
4699,25,16,1,87.8,4304,3278,442,696372,958768,1870294,444832,751,130,80.0,23.0
4700,25,16,2,87.8,5138,2151,366,658350,958768,1870294,444832,331,232,26.5,50.7
4701,25,16,3,92.5,4114,3238,437,632895,958768,1870294,444832,325,434,37.0,73.9
4702,25,16,4,62.3,7893,6710,715,6690069,958768,1870294,444832,610,375,33.6,49.6
4703,25,16,5,52.8,7770,28710,476,829898,958768,1870294,444832,991,765,82.2,48.5
4704,25,16,6,91.4,6282,4038,1001,917197,958768,1870294,444832,912,525,14.5,66.0
4705,25,17,1,74.4,3565,1887,532,245363,303061,747610,109458,249,200,69.7,45.5
4706,25,17,2,88.5,2855,1489,281,218817,303061,747610,109458,84,263,45.3,75.9
4707,25,17,3,96.3,3255,2241,473,214821,303061,747610,109458,195,299,53.0,70.5
4708,25,17,4,90.5,741,342,52,213234,303061,747610,109458,31,43,34.6,56.0
4709,25,17,5,36.1,2878,2574,436,261485,303061,747610,109458,205,413,86.3,63.8
4710,25,17,6,71.7,3129,1707,479,232635,303061,747610,109458,164,255,43.0,74.4
4711,25,18,1,35.5,5072,2294,597,554781,629008,1267406,190747,502,174,17.4,93.0
4712,25,18,2,51.8,6335,3167,926,398488,629008,1267406,190747,772,415,50.3,54.5
4713,25,18,3,64.5,3357,1426,144,578691,629008,1267406,190747,226,93,31.8,23.6
4714,25,18,4,90.3,3036,1739,578,606308,629008,1267406,190747,299,82,43.8,9.7
4715,25,18,5,95.8,3819,2083,332,434586,629008,1267406,190747,516,72,62.5,58.0
4716,25,18,6,97.8,2926,1387,188,538430,629008,1267406,190747,299,168,47.0,57.4
